num_polls,julian_date,date_most_recent_poll,median_margin,median_std_dev,state_num
0,130,001,1.20,-999.00,39
0,130,001,20.80,-999.00,40
0,130,001,-11.70,-999.00,41
0,130,001,-26.20,-999.00,42
0,130,001,-23.20,-999.00,43
0,130,001,-5.60,-999.00,44
0,130,001,-20.50,-999.00,45
0,130,001,35.40,-999.00,46
0,130,001,10.10,-999.00,47
0,130,001,19.20,-999.00,48
0,130,001,-38.90,-999.00,49
0,130,001,0.63,-999.00,50
0,130,001,-43.40,-999.00,51
0,129,001,-25.50,-999.00,1
0,129,001,-10.10,-999.00,2
0,129,001,0.31,-999.00,3
0,129,001,-27.60,-999.00,4
0,129,001,29.20,-999.00,5
0,129,001,13.50,-999.00,6
0,129,001,20.10,-999.00,7
0,129,001,86.80,-999.00,8
0,129,001,19.00,-999.00,9
0,129,001,-3.40,-999.00,10
0,129,001,0.24,-999.00,11
0,129,001,29.50,-999.00,12
0,129,001,-30.80,-999.00,13
0,129,001,17.00,-999.00,14
0,129,001,-16.10,-999.00,15
0,129,001,-8.20,-999.00,16
0,129,001,-14.70,-999.00,17
0,129,001,-25.90,-999.00,18
0,129,001,-18.60,-999.00,19
0,129,001,9.10,-999.00,20
0,129,001,33.20,-999.00,21
0,129,001,33.50,-999.00,22
0,129,001,2.80,-999.00,23
0,129,001,7.10,-999.00,24
0,129,001,-16.50,-999.00,25
0,129,001,-15.40,-999.00,26
0,129,001,-16.40,-999.00,27
0,129,001,-19.20,-999.00,28
0,129,001,2.40,-999.00,29
0,129,001,7.40,-999.00,30
0,129,001,15.90,-999.00,31
0,129,001,10.80,-999.00,32
0,129,001,23.10,-999.00,33
0,129,001,-1.30,-999.00,34
0,129,001,-33.40,-999.00,35
0,129,001,-8.00,-999.00,36
0,129,001,-33.10,-999.00,37
0,129,001,16.10,-999.00,38
0,129,001,1.20,-999.00,39
0,129,001,20.80,-999.00,40
0,129,001,-11.70,-999.00,41
0,129,001,-26.20,-999.00,42
0,129,001,-23.20,-999.00,43
0,129,001,-5.60,-999.00,44
0,129,001,-20.50,-999.00,45
0,129,001,35.40,-999.00,46
0,129,001,10.10,-999.00,47
0,129,001,19.20,-999.00,48
0,129,001,-38.90,-999.00,49
0,129,001,0.63,-999.00,50
0,129,001,-43.40,-999.00,51
0,128,001,-25.50,-999.00,1
0,128,001,-10.10,-999.00,2
0,128,001,0.31,-999.00,3
0,128,001,-27.60,-999.00,4
0,128,001,29.20,-999.00,5
0,128,001,13.50,-999.00,6
0,128,001,20.10,-999.00,7
0,128,001,86.80,-999.00,8
0,128,001,19.00,-999.00,9
0,128,001,-3.40,-999.00,10
0,128,001,0.24,-999.00,11
0,128,001,29.50,-999.00,12
0,128,001,-30.80,-999.00,13
0,128,001,17.00,-999.00,14
0,128,001,-16.10,-999.00,15
0,128,001,-8.20,-999.00,16
0,128,001,-14.70,-999.00,17
0,128,001,-25.90,-999.00,18
0,128,001,-18.60,-999.00,19
0,128,001,9.10,-999.00,20
0,128,001,33.20,-999.00,21
0,128,001,33.50,-999.00,22
0,128,001,2.80,-999.00,23
0,128,001,7.10,-999.00,24
0,128,001,-16.50,-999.00,25
0,128,001,-15.40,-999.00,26
0,128,001,-16.40,-999.00,27
0,128,001,-19.20,-999.00,28
0,128,001,2.40,-999.00,29
0,128,001,7.40,-999.00,30
0,128,001,15.90,-999.00,31
0,128,001,10.80,-999.00,32
0,128,001,23.10,-999.00,33
0,128,001,-1.30,-999.00,34
0,128,001,-33.40,-999.00,35
0,128,001,-8.00,-999.00,36
0,128,001,-33.10,-999.00,37
0,128,001,16.10,-999.00,38
0,128,001,1.20,-999.00,39
0,128,001,20.80,-999.00,40
0,128,001,-11.70,-999.00,41
0,128,001,-26.20,-999.00,42
0,128,001,-23.20,-999.00,43
0,128,001,-5.60,-999.00,44
0,128,001,-20.50,-999.00,45
0,128,001,35.40,-999.00,46
0,128,001,10.10,-999.00,47
0,128,001,19.20,-999.00,48
0,128,001,-38.90,-999.00,49
0,128,001,0.63,-999.00,50
0,128,001,-43.40,-999.00,51
0,127,001,-25.50,-999.00,1
0,127,001,-10.10,-999.00,2
0,127,001,0.31,-999.00,3
0,127,001,-27.60,-999.00,4
0,127,001,29.20,-999.00,5
0,127,001,13.50,-999.00,6
0,127,001,20.10,-999.00,7
0,127,001,86.80,-999.00,8
0,127,001,19.00,-999.00,9
0,127,001,-3.40,-999.00,10
0,127,001,0.24,-999.00,11
0,127,001,29.50,-999.00,12
0,127,001,-30.80,-999.00,13
0,127,001,17.00,-999.00,14
0,127,001,-16.10,-999.00,15
0,127,001,-8.20,-999.00,16
0,127,001,-14.70,-999.00,17
0,127,001,-25.90,-999.00,18
0,127,001,-18.60,-999.00,19
0,127,001,9.10,-999.00,20
0,127,001,33.20,-999.00,21
0,127,001,33.50,-999.00,22
0,127,001,2.80,-999.00,23
0,127,001,7.10,-999.00,24
0,127,001,-16.50,-999.00,25
0,127,001,-15.40,-999.00,26
0,127,001,-16.40,-999.00,27
0,127,001,-19.20,-999.00,28
0,127,001,2.40,-999.00,29
0,127,001,7.40,-999.00,30
0,127,001,15.90,-999.00,31
0,127,001,10.80,-999.00,32
0,127,001,23.10,-999.00,33
0,127,001,-1.30,-999.00,34
0,127,001,-33.40,-999.00,35
0,127,001,-8.00,-999.00,36
0,127,001,-33.10,-999.00,37
0,127,001,16.10,-999.00,38
0,127,001,1.20,-999.00,39
0,127,001,20.80,-999.00,40
0,127,001,-11.70,-999.00,41
0,127,001,-26.20,-999.00,42
0,127,001,-23.20,-999.00,43
0,127,001,-5.60,-999.00,44
0,127,001,-20.50,-999.00,45
0,127,001,35.40,-999.00,46
0,127,001,10.10,-999.00,47
0,127,001,19.20,-999.00,48
0,127,001,-38.90,-999.00,49
0,127,001,0.63,-999.00,50
0,127,001,-43.40,-999.00,51
0,126,001,-25.50,-999.00,1
0,126,001,-10.10,-999.00,2
0,126,001,0.31,-999.00,3
0,126,001,-27.60,-999.00,4
0,126,001,29.20,-999.00,5
0,126,001,13.50,-999.00,6
0,126,001,20.10,-999.00,7
0,126,001,86.80,-999.00,8
0,126,001,19.00,-999.00,9
0,126,001,-3.40,-999.00,10
0,126,001,0.24,-999.00,11
0,126,001,29.50,-999.00,12
0,126,001,-30.80,-999.00,13
0,126,001,17.00,-999.00,14
0,126,001,-16.10,-999.00,15
0,126,001,-8.20,-999.00,16
0,126,001,-14.70,-999.00,17
0,126,001,-25.90,-999.00,18
0,126,001,-18.60,-999.00,19
0,126,001,9.10,-999.00,20
0,126,001,33.20,-999.00,21
0,126,001,33.50,-999.00,22
0,126,001,2.80,-999.00,23
0,126,001,7.10,-999.00,24
0,126,001,-16.50,-999.00,25
0,126,001,-15.40,-999.00,26
0,126,001,-16.40,-999.00,27
0,126,001,-19.20,-999.00,28
0,126,001,2.40,-999.00,29
0,126,001,7.40,-999.00,30
0,126,001,15.90,-999.00,31
0,126,001,10.80,-999.00,32
0,126,001,23.10,-999.00,33
0,126,001,-1.30,-999.00,34
0,126,001,-33.40,-999.00,35
0,126,001,-8.00,-999.00,36
0,126,001,-33.10,-999.00,37
0,126,001,16.10,-999.00,38
0,126,001,1.20,-999.00,39
0,126,001,20.80,-999.00,40
0,126,001,-11.70,-999.00,41
0,126,001,-26.20,-999.00,42
0,126,001,-23.20,-999.00,43
0,126,001,-5.60,-999.00,44
0,126,001,-20.50,-999.00,45
0,126,001,35.40,-999.00,46
0,126,001,10.10,-999.00,47
0,126,001,19.20,-999.00,48
0,126,001,-38.90,-999.00,49
0,126,001,0.63,-999.00,50
0,126,001,-43.40,-999.00,51
0,125,001,-25.50,-999.00,1
0,125,001,-10.10,-999.00,2
0,125,001,0.31,-999.00,3
0,125,001,-27.60,-999.00,4
0,125,001,29.20,-999.00,5
0,125,001,13.50,-999.00,6
0,125,001,20.10,-999.00,7
0,125,001,86.80,-999.00,8
0,125,001,19.00,-999.00,9
0,125,001,-3.40,-999.00,10
0,125,001,0.24,-999.00,11
0,125,001,29.50,-999.00,12
0,125,001,-30.80,-999.00,13
0,125,001,17.00,-999.00,14
0,125,001,-16.10,-999.00,15
0,125,001,-8.20,-999.00,16
0,125,001,-14.70,-999.00,17
0,125,001,-25.90,-999.00,18
0,125,001,-18.60,-999.00,19
0,125,001,9.10,-999.00,20
0,125,001,33.20,-999.00,21
0,125,001,33.50,-999.00,22
0,125,001,2.80,-999.00,23
0,125,001,7.10,-999.00,24
0,125,001,-16.50,-999.00,25
0,125,001,-15.40,-999.00,26
0,125,001,-16.40,-999.00,27
0,125,001,-19.20,-999.00,28
0,125,001,2.40,-999.00,29
0,125,001,7.40,-999.00,30
0,125,001,15.90,-999.00,31
0,125,001,10.80,-999.00,32
0,125,001,23.10,-999.00,33
0,125,001,-1.30,-999.00,34
0,125,001,-33.40,-999.00,35
0,125,001,-8.00,-999.00,36
0,125,001,-33.10,-999.00,37
0,125,001,16.10,-999.00,38
0,125,001,1.20,-999.00,39
0,125,001,20.80,-999.00,40
0,125,001,-11.70,-999.00,41
0,125,001,-26.20,-999.00,42
0,125,001,-23.20,-999.00,43
0,125,001,-5.60,-999.00,44
0,125,001,-20.50,-999.00,45
0,125,001,35.40,-999.00,46
0,125,001,10.10,-999.00,47
0,125,001,19.20,-999.00,48
0,125,001,-38.90,-999.00,49
0,125,001,0.63,-999.00,50
0,125,001,-43.40,-999.00,51
0,124,001,-25.50,-999.00,1
0,124,001,-10.10,-999.00,2
0,124,001,0.31,-999.00,3
0,124,001,-27.60,-999.00,4
0,124,001,29.20,-999.00,5
0,124,001,13.50,-999.00,6
0,124,001,20.10,-999.00,7
0,124,001,86.80,-999.00,8
0,124,001,19.00,-999.00,9
0,124,001,-3.40,-999.00,10
0,124,001,0.24,-999.00,11
0,124,001,29.50,-999.00,12
0,124,001,-30.80,-999.00,13
0,124,001,17.00,-999.00,14
0,124,001,-16.10,-999.00,15
0,124,001,-8.20,-999.00,16
0,124,001,-14.70,-999.00,17
0,124,001,-25.90,-999.00,18
0,124,001,-18.60,-999.00,19
0,124,001,9.10,-999.00,20
0,124,001,33.20,-999.00,21
0,124,001,33.50,-999.00,22
0,124,001,2.80,-999.00,23
0,124,001,7.10,-999.00,24
0,124,001,-16.50,-999.00,25
0,124,001,-15.40,-999.00,26
0,124,001,-16.40,-999.00,27
0,124,001,-19.20,-999.00,28
0,124,001,2.40,-999.00,29
0,124,001,7.40,-999.00,30
0,124,001,15.90,-999.00,31
0,124,001,10.80,-999.00,32
0,124,001,23.10,-999.00,33
0,124,001,-1.30,-999.00,34
0,124,001,-33.40,-999.00,35
0,124,001,-8.00,-999.00,36
0,124,001,-33.10,-999.00,37
0,124,001,16.10,-999.00,38
0,124,001,1.20,-999.00,39
0,124,001,20.80,-999.00,40
0,124,001,-11.70,-999.00,41
0,124,001,-26.20,-999.00,42
0,124,001,-23.20,-999.00,43
0,124,001,-5.60,-999.00,44
0,124,001,-20.50,-999.00,45
0,124,001,35.40,-999.00,46
0,124,001,10.10,-999.00,47
0,124,001,19.20,-999.00,48
0,124,001,-38.90,-999.00,49
0,124,001,0.63,-999.00,50
0,124,001,-43.40,-999.00,51
0,123,001,-25.50,-999.00,1
0,123,001,-10.10,-999.00,2
0,123,001,0.31,-999.00,3
0,123,001,-27.60,-999.00,4
0,123,001,29.20,-999.00,5
0,123,001,13.50,-999.00,6
0,123,001,20.10,-999.00,7
0,123,001,86.80,-999.00,8
0,123,001,19.00,-999.00,9
0,123,001,-3.40,-999.00,10
0,123,001,0.24,-999.00,11
0,123,001,29.50,-999.00,12
0,123,001,-30.80,-999.00,13
0,123,001,17.00,-999.00,14
0,123,001,-16.10,-999.00,15
0,123,001,-8.20,-999.00,16
0,123,001,-14.70,-999.00,17
0,123,001,-25.90,-999.00,18
0,123,001,-18.60,-999.00,19
0,123,001,9.10,-999.00,20
0,123,001,33.20,-999.00,21
0,123,001,33.50,-999.00,22
0,123,001,2.80,-999.00,23
0,123,001,7.10,-999.00,24
0,123,001,-16.50,-999.00,25
0,123,001,-15.40,-999.00,26
0,123,001,-16.40,-999.00,27
0,123,001,-19.20,-999.00,28
0,123,001,2.40,-999.00,29
0,123,001,7.40,-999.00,30
0,123,001,15.90,-999.00,31
0,123,001,10.80,-999.00,32
0,123,001,23.10,-999.00,33
0,123,001,-1.30,-999.00,34
0,123,001,-33.40,-999.00,35
0,123,001,-8.00,-999.00,36
0,123,001,-33.10,-999.00,37
0,123,001,16.10,-999.00,38
0,123,001,1.20,-999.00,39
0,123,001,20.80,-999.00,40
0,123,001,-11.70,-999.00,41
0,123,001,-26.20,-999.00,42
0,123,001,-23.20,-999.00,43
0,123,001,-5.60,-999.00,44
0,123,001,-20.50,-999.00,45
0,123,001,35.40,-999.00,46
0,123,001,10.10,-999.00,47
0,123,001,19.20,-999.00,48
0,123,001,-38.90,-999.00,49
0,123,001,0.63,-999.00,50
0,123,001,-43.40,-999.00,51
0,122,001,-25.50,-999.00,1
0,122,001,-10.10,-999.00,2
0,122,001,0.31,-999.00,3
0,122,001,-27.60,-999.00,4
0,122,001,29.20,-999.00,5
0,122,001,13.50,-999.00,6
0,122,001,20.10,-999.00,7
0,122,001,86.80,-999.00,8
0,122,001,19.00,-999.00,9
0,122,001,-3.40,-999.00,10
0,122,001,0.24,-999.00,11
0,122,001,29.50,-999.00,12
0,122,001,-30.80,-999.00,13
0,122,001,17.00,-999.00,14
0,122,001,-16.10,-999.00,15
0,122,001,-8.20,-999.00,16
0,122,001,-14.70,-999.00,17
0,122,001,-25.90,-999.00,18
0,122,001,-18.60,-999.00,19
0,122,001,9.10,-999.00,20
0,122,001,33.20,-999.00,21
0,122,001,33.50,-999.00,22
0,122,001,2.80,-999.00,23
0,122,001,7.10,-999.00,24
0,122,001,-16.50,-999.00,25
0,122,001,-15.40,-999.00,26
0,122,001,-16.40,-999.00,27
0,122,001,-19.20,-999.00,28
0,122,001,2.40,-999.00,29
0,122,001,7.40,-999.00,30
0,122,001,15.90,-999.00,31
0,122,001,10.80,-999.00,32
0,122,001,23.10,-999.00,33
0,122,001,-1.30,-999.00,34
0,122,001,-33.40,-999.00,35
0,122,001,-8.00,-999.00,36
0,122,001,-33.10,-999.00,37
0,122,001,16.10,-999.00,38
0,122,001,1.20,-999.00,39
0,122,001,20.80,-999.00,40
0,122,001,-11.70,-999.00,41
0,122,001,-26.20,-999.00,42
0,122,001,-23.20,-999.00,43
0,122,001,-5.60,-999.00,44
0,122,001,-20.50,-999.00,45
0,122,001,35.40,-999.00,46
0,122,001,10.10,-999.00,47
0,122,001,19.20,-999.00,48
0,122,001,-38.90,-999.00,49
0,122,001,0.63,-999.00,50
0,122,001,-43.40,-999.00,51
0,121,001,-25.50,-999.00,1
0,121,001,-10.10,-999.00,2
0,121,001,0.31,-999.00,3
0,121,001,-27.60,-999.00,4
0,121,001,29.20,-999.00,5
0,121,001,13.50,-999.00,6
0,121,001,20.10,-999.00,7
0,121,001,86.80,-999.00,8
0,121,001,19.00,-999.00,9
0,121,001,-3.40,-999.00,10
0,121,001,0.24,-999.00,11
0,121,001,29.50,-999.00,12
0,121,001,-30.80,-999.00,13
0,121,001,17.00,-999.00,14
0,121,001,-16.10,-999.00,15
0,121,001,-8.20,-999.00,16
0,121,001,-14.70,-999.00,17
0,121,001,-25.90,-999.00,18
0,121,001,-18.60,-999.00,19
0,121,001,9.10,-999.00,20
0,121,001,33.20,-999.00,21
0,121,001,33.50,-999.00,22
0,121,001,2.80,-999.00,23
0,121,001,7.10,-999.00,24
0,121,001,-16.50,-999.00,25
0,121,001,-15.40,-999.00,26
0,121,001,-16.40,-999.00,27
0,121,001,-19.20,-999.00,28
0,121,001,2.40,-999.00,29
0,121,001,7.40,-999.00,30
0,121,001,15.90,-999.00,31
0,121,001,10.80,-999.00,32
0,121,001,23.10,-999.00,33
0,121,001,-1.30,-999.00,34
0,121,001,-33.40,-999.00,35
0,121,001,-8.00,-999.00,36
0,121,001,-33.10,-999.00,37
0,121,001,16.10,-999.00,38
0,121,001,1.20,-999.00,39
0,121,001,20.80,-999.00,40
0,121,001,-11.70,-999.00,41
0,121,001,-26.20,-999.00,42
0,121,001,-23.20,-999.00,43
0,121,001,-5.60,-999.00,44
0,121,001,-20.50,-999.00,45
0,121,001,35.40,-999.00,46
0,121,001,10.10,-999.00,47
0,121,001,19.20,-999.00,48
0,121,001,-38.90,-999.00,49
0,121,001,0.63,-999.00,50
0,121,001,-43.40,-999.00,51
0,120,001,-25.50,-999.00,1
0,120,001,-10.10,-999.00,2
0,120,001,0.31,-999.00,3
0,120,001,-27.60,-999.00,4
0,120,001,29.20,-999.00,5
0,120,001,13.50,-999.00,6
0,120,001,20.10,-999.00,7
0,120,001,86.80,-999.00,8
0,120,001,19.00,-999.00,9
0,120,001,-3.40,-999.00,10
0,120,001,0.24,-999.00,11
0,120,001,29.50,-999.00,12
0,120,001,-30.80,-999.00,13
0,120,001,17.00,-999.00,14
0,120,001,-16.10,-999.00,15
0,120,001,-8.20,-999.00,16
0,120,001,-14.70,-999.00,17
0,120,001,-25.90,-999.00,18
0,120,001,-18.60,-999.00,19
0,120,001,9.10,-999.00,20
0,120,001,33.20,-999.00,21
0,120,001,33.50,-999.00,22
0,120,001,2.80,-999.00,23
0,120,001,7.10,-999.00,24
0,120,001,-16.50,-999.00,25
0,120,001,-15.40,-999.00,26
0,120,001,-16.40,-999.00,27
0,120,001,-19.20,-999.00,28
0,120,001,2.40,-999.00,29
0,120,001,7.40,-999.00,30
0,120,001,15.90,-999.00,31
0,120,001,10.80,-999.00,32
0,120,001,23.10,-999.00,33
0,120,001,-1.30,-999.00,34
0,120,001,-33.40,-999.00,35
0,120,001,-8.00,-999.00,36
0,120,001,-33.10,-999.00,37
0,120,001,16.10,-999.00,38
0,120,001,1.20,-999.00,39
0,120,001,20.80,-999.00,40
0,120,001,-11.70,-999.00,41
0,120,001,-26.20,-999.00,42
0,120,001,-23.20,-999.00,43
0,120,001,-5.60,-999.00,44
0,120,001,-20.50,-999.00,45
0,120,001,35.40,-999.00,46
0,120,001,10.10,-999.00,47
0,120,001,19.20,-999.00,48
0,120,001,-38.90,-999.00,49
0,120,001,0.63,-999.00,50
0,120,001,-43.40,-999.00,51
0,119,001,-25.50,-999.00,1
0,119,001,-10.10,-999.00,2
0,119,001,0.31,-999.00,3
0,119,001,-27.60,-999.00,4
0,119,001,29.20,-999.00,5
0,119,001,13.50,-999.00,6
0,119,001,20.10,-999.00,7
0,119,001,86.80,-999.00,8
0,119,001,19.00,-999.00,9
0,119,001,-3.40,-999.00,10
0,119,001,0.24,-999.00,11
0,119,001,29.50,-999.00,12
0,119,001,-30.80,-999.00,13
0,119,001,17.00,-999.00,14
0,119,001,-16.10,-999.00,15
0,119,001,-8.20,-999.00,16
0,119,001,-14.70,-999.00,17
0,119,001,-25.90,-999.00,18
0,119,001,-18.60,-999.00,19
0,119,001,9.10,-999.00,20
0,119,001,33.20,-999.00,21
0,119,001,33.50,-999.00,22
0,119,001,2.80,-999.00,23
0,119,001,7.10,-999.00,24
0,119,001,-16.50,-999.00,25
0,119,001,-15.40,-999.00,26
0,119,001,-16.40,-999.00,27
0,119,001,-19.20,-999.00,28
0,119,001,2.40,-999.00,29
0,119,001,7.40,-999.00,30
0,119,001,15.90,-999.00,31
0,119,001,10.80,-999.00,32
0,119,001,23.10,-999.00,33
0,119,001,-1.30,-999.00,34
0,119,001,-33.40,-999.00,35
0,119,001,-8.00,-999.00,36
0,119,001,-33.10,-999.00,37
0,119,001,16.10,-999.00,38
0,119,001,1.20,-999.00,39
0,119,001,20.80,-999.00,40
0,119,001,-11.70,-999.00,41
0,119,001,-26.20,-999.00,42
0,119,001,-23.20,-999.00,43
0,119,001,-5.60,-999.00,44
0,119,001,-20.50,-999.00,45
0,119,001,35.40,-999.00,46
0,119,001,10.10,-999.00,47
0,119,001,19.20,-999.00,48
0,119,001,-38.90,-999.00,49
0,119,001,0.63,-999.00,50
0,119,001,-43.40,-999.00,51
0,118,001,-25.50,-999.00,1
0,118,001,-10.10,-999.00,2
0,118,001,0.31,-999.00,3
0,118,001,-27.60,-999.00,4
0,118,001,29.20,-999.00,5
0,118,001,13.50,-999.00,6
0,118,001,20.10,-999.00,7
0,118,001,86.80,-999.00,8
0,118,001,19.00,-999.00,9
0,118,001,-3.40,-999.00,10
0,118,001,0.24,-999.00,11
0,118,001,29.50,-999.00,12
0,118,001,-30.80,-999.00,13
0,118,001,17.00,-999.00,14
0,118,001,-16.10,-999.00,15
0,118,001,-8.20,-999.00,16
0,118,001,-14.70,-999.00,17
0,118,001,-25.90,-999.00,18
0,118,001,-18.60,-999.00,19
0,118,001,9.10,-999.00,20
0,118,001,33.20,-999.00,21
0,118,001,33.50,-999.00,22
0,118,001,2.80,-999.00,23
0,118,001,7.10,-999.00,24
0,118,001,-16.50,-999.00,25
0,118,001,-15.40,-999.00,26
0,118,001,-16.40,-999.00,27
0,118,001,-19.20,-999.00,28
0,118,001,2.40,-999.00,29
0,118,001,7.40,-999.00,30
0,118,001,15.90,-999.00,31
0,118,001,10.80,-999.00,32
0,118,001,23.10,-999.00,33
0,118,001,-1.30,-999.00,34
0,118,001,-33.40,-999.00,35
0,118,001,-8.00,-999.00,36
0,118,001,-33.10,-999.00,37
0,118,001,16.10,-999.00,38
0,118,001,1.20,-999.00,39
0,118,001,20.80,-999.00,40
0,118,001,-11.70,-999.00,41
0,118,001,-26.20,-999.00,42
0,118,001,-23.20,-999.00,43
0,118,001,-5.60,-999.00,44
0,118,001,-20.50,-999.00,45
0,118,001,35.40,-999.00,46
0,118,001,10.10,-999.00,47
0,118,001,19.20,-999.00,48
0,118,001,-38.90,-999.00,49
0,118,001,0.63,-999.00,50
0,118,001,-43.40,-999.00,51
0,117,001,-25.50,-999.00,1
0,117,001,-10.10,-999.00,2
0,117,001,0.31,-999.00,3
0,117,001,-27.60,-999.00,4
0,117,001,29.20,-999.00,5
0,117,001,13.50,-999.00,6
0,117,001,20.10,-999.00,7
0,117,001,86.80,-999.00,8
0,117,001,19.00,-999.00,9
0,117,001,-3.40,-999.00,10
0,117,001,0.24,-999.00,11
0,117,001,29.50,-999.00,12
0,117,001,-30.80,-999.00,13
0,117,001,17.00,-999.00,14
0,117,001,-16.10,-999.00,15
0,117,001,-8.20,-999.00,16
0,117,001,-14.70,-999.00,17
0,117,001,-25.90,-999.00,18
0,117,001,-18.60,-999.00,19
0,117,001,9.10,-999.00,20
0,117,001,33.20,-999.00,21
0,117,001,33.50,-999.00,22
0,117,001,2.80,-999.00,23
0,117,001,7.10,-999.00,24
0,117,001,-16.50,-999.00,25
0,117,001,-15.40,-999.00,26
0,117,001,-16.40,-999.00,27
0,117,001,-19.20,-999.00,28
0,117,001,2.40,-999.00,29
0,117,001,7.40,-999.00,30
0,117,001,15.90,-999.00,31
0,117,001,10.80,-999.00,32
0,117,001,23.10,-999.00,33
0,117,001,-1.30,-999.00,34
0,117,001,-33.40,-999.00,35
0,117,001,-8.00,-999.00,36
0,117,001,-33.10,-999.00,37
0,117,001,16.10,-999.00,38
0,117,001,1.20,-999.00,39
0,117,001,20.80,-999.00,40
0,117,001,-11.70,-999.00,41
0,117,001,-26.20,-999.00,42
0,117,001,-23.20,-999.00,43
0,117,001,-5.60,-999.00,44
0,117,001,-20.50,-999.00,45
0,117,001,35.40,-999.00,46
0,117,001,10.10,-999.00,47
0,117,001,19.20,-999.00,48
0,117,001,-38.90,-999.00,49
0,117,001,0.63,-999.00,50
0,117,001,-43.40,-999.00,51
0,116,001,-25.50,-999.00,1
0,116,001,-10.10,-999.00,2
0,116,001,0.31,-999.00,3
0,116,001,-27.60,-999.00,4
0,116,001,29.20,-999.00,5
0,116,001,13.50,-999.00,6
0,116,001,20.10,-999.00,7
0,116,001,86.80,-999.00,8
0,116,001,19.00,-999.00,9
0,116,001,-3.40,-999.00,10
0,116,001,0.24,-999.00,11
0,116,001,29.50,-999.00,12
0,116,001,-30.80,-999.00,13
0,116,001,17.00,-999.00,14
0,116,001,-16.10,-999.00,15
0,116,001,-8.20,-999.00,16
0,116,001,-14.70,-999.00,17
0,116,001,-25.90,-999.00,18
0,116,001,-18.60,-999.00,19
0,116,001,9.10,-999.00,20
0,116,001,33.20,-999.00,21
0,116,001,33.50,-999.00,22
0,116,001,2.80,-999.00,23
0,116,001,7.10,-999.00,24
0,116,001,-16.50,-999.00,25
0,116,001,-15.40,-999.00,26
0,116,001,-16.40,-999.00,27
0,116,001,-19.20,-999.00,28
0,116,001,2.40,-999.00,29
0,116,001,7.40,-999.00,30
0,116,001,15.90,-999.00,31
0,116,001,10.80,-999.00,32
0,116,001,23.10,-999.00,33
0,116,001,-1.30,-999.00,34
0,116,001,-33.40,-999.00,35
0,116,001,-8.00,-999.00,36
0,116,001,-33.10,-999.00,37
0,116,001,16.10,-999.00,38
0,116,001,1.20,-999.00,39
0,116,001,20.80,-999.00,40
0,116,001,-11.70,-999.00,41
0,116,001,-26.20,-999.00,42
0,116,001,-23.20,-999.00,43
0,116,001,-5.60,-999.00,44
0,116,001,-20.50,-999.00,45
0,116,001,35.40,-999.00,46
0,116,001,10.10,-999.00,47
0,116,001,19.20,-999.00,48
0,116,001,-38.90,-999.00,49
0,116,001,0.63,-999.00,50
0,116,001,-43.40,-999.00,51
0,115,001,-25.50,-999.00,1
0,115,001,-10.10,-999.00,2
0,115,001,0.31,-999.00,3
0,115,001,-27.60,-999.00,4
0,115,001,29.20,-999.00,5
0,115,001,13.50,-999.00,6
0,115,001,20.10,-999.00,7
0,115,001,86.80,-999.00,8
0,115,001,19.00,-999.00,9
0,115,001,-3.40,-999.00,10
0,115,001,0.24,-999.00,11
0,115,001,29.50,-999.00,12
0,115,001,-30.80,-999.00,13
0,115,001,17.00,-999.00,14
0,115,001,-16.10,-999.00,15
0,115,001,-8.20,-999.00,16
0,115,001,-14.70,-999.00,17
0,115,001,-25.90,-999.00,18
0,115,001,-18.60,-999.00,19
0,115,001,9.10,-999.00,20
0,115,001,33.20,-999.00,21
0,115,001,33.50,-999.00,22
0,115,001,2.80,-999.00,23
0,115,001,7.10,-999.00,24
0,115,001,-16.50,-999.00,25
0,115,001,-15.40,-999.00,26
0,115,001,-16.40,-999.00,27
0,115,001,-19.20,-999.00,28
0,115,001,2.40,-999.00,29
0,115,001,7.40,-999.00,30
0,115,001,15.90,-999.00,31
0,115,001,10.80,-999.00,32
0,115,001,23.10,-999.00,33
0,115,001,-1.30,-999.00,34
0,115,001,-33.40,-999.00,35
0,115,001,-8.00,-999.00,36
0,115,001,-33.10,-999.00,37
0,115,001,16.10,-999.00,38
0,115,001,1.20,-999.00,39
0,115,001,20.80,-999.00,40
0,115,001,-11.70,-999.00,41
0,115,001,-26.20,-999.00,42
0,115,001,-23.20,-999.00,43
0,115,001,-5.60,-999.00,44
0,115,001,-20.50,-999.00,45
0,115,001,35.40,-999.00,46
0,115,001,10.10,-999.00,47
0,115,001,19.20,-999.00,48
0,115,001,-38.90,-999.00,49
0,115,001,0.63,-999.00,50
0,115,001,-43.40,-999.00,51
0,114,001,-25.50,-999.00,1
0,114,001,-10.10,-999.00,2
0,114,001,0.31,-999.00,3
0,114,001,-27.60,-999.00,4
0,114,001,29.20,-999.00,5
0,114,001,13.50,-999.00,6
0,114,001,20.10,-999.00,7
0,114,001,86.80,-999.00,8
0,114,001,19.00,-999.00,9
0,114,001,-3.40,-999.00,10
0,114,001,0.24,-999.00,11
0,114,001,29.50,-999.00,12
0,114,001,-30.80,-999.00,13
0,114,001,17.00,-999.00,14
0,114,001,-16.10,-999.00,15
0,114,001,-8.20,-999.00,16
0,114,001,-14.70,-999.00,17
0,114,001,-25.90,-999.00,18
0,114,001,-18.60,-999.00,19
0,114,001,9.10,-999.00,20
