state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,cvap,VOTER_POWER,redistricting_voter_power
NE,NE-SD-27,D,D,Safe,Brenda Bickford,Anna Wishart,False,30160,3.6026070873163003e-06,7.205214174632601e-06
NE,NE-SD-29,False,D,Safe,Jacob Campbell,Eliot Bostar,False,30350,3.847950922342136e-06,7.695901844684272e-06
NE,NE-SD-31,False,False,Toss-Up,Rich Pauls,Tim Royers,False,26785,5.247985909562214e-05,0.00010495971819124428
NE,NE-SD-35,D,D,Tilt,Ray Aguilar,Dan Quick,False,23745,6.692933162888437e-05,0.00013385866325776874
NE,NE-SD-37,R,R,Safe,John Lowe,False,Mercadies Damratowski,30405,1.3761380885934926e-06,2.7522761771869853e-06
NE,NE-SD-39,R,R,Likely,Lou Ann Linehan,Allison Heimes,False,33365,7.76190418072531e-06,1.552380836145062e-05
NE,NE-SD-45,False,False,Toss-Up,Rita Sanders,Susan Hester,False,28325,5.094024280927201e-05,0.00010188048561854401
NE,NE-SD-49,R,R,Likely,Andrew La Grone,Jen Day,False,30590,7.770514181548727e-06,1.5541028363097453e-05
NE,DE-HD-4,D,D,Safe,Jordan Nally,Gerald Brady,False,17505,0.0,0.0
NE,DE-HD-7,False,D,Safe,James Haubrich,Larry Lambert,Scotty Getsy,16650,0.0,0.0
NE,DE-HD-8,False,D,Safe,Daniel Zitofsky,Sherae'a Moore,False,16770,0.0,0.0
NE,DE-HD-9,R,R,Safe,Kevin Hensley,Debbie Harrington,False,20090,0.0,0.0
NE,DE-HD-11,R,R,Safe,Jeffrey Spiegelman,False,False,16170,0.0,0.0
NE,DE-HD-12,D,D,Lean,Jeffrey Craig,Krista Griffith,False,17540,0.0,0.0
NE,DE-HD-15,D,D,Safe,Michael Higgin,Valerie Longhurst,Amy Merlino,17395,0.0,0.0
NE,DE-HD-21,R,R,Tilt,Michael Ramone,Stephanie Barry,False,17395,0.0,0.0
NE,DE-HD-22,R,False,Toss-Up,Michael Smith,Luann D'Agostino,False,16690,0.0,0.0
NE,DE-HD-24,D,D,Safe,Gregory Wilps,Edward Osienski,False,16395,0.0,0.0
NE,DE-HD-26,False,D,Safe,Timothy Conrad,Madinah Wilson-Anton,False,15090,0.0,0.0
NE,DE-HD-27,False,D,Safe,Donald Keister III,Eric Morrison,William Hinds,16565,0.0,0.0
NE,DE-HD-29,D,D,Safe,Robin Hayes,William Bush,False,17970,0.0,0.0
NE,DE-HD-30,R,R,Safe,Shannon Morris,Charles Groce,False,15990,0.0,0.0
NE,DE-HD-31,D,D,Safe,Richard Harpster,Sean Lynn,False,18415,0.0,0.0
NE,DE-HD-32,D,D,Safe,Cheryl Precourt,Andria Bennett,False,16085,0.0,0.0
NE,DE-HD-33,R,R,Safe,Charles Postles Jr.,Rachael King,False,17215,0.0,0.0
NE,DE-HD-34,R,R,Safe,Lyndon Yearick,Adewunmi Kuforiji,False,17745,0.0,0.0
NE,DE-HD-35,R,R,Safe,Jessee Vanderwende,Darrynn Harris,False,16965,0.0,0.0
NE,DE-HD-36,R,R,Safe,Bryan Shupe,Gregory Fuller Sr.,False,16970,0.0,0.0
NM,NM-SD-3,D,D,Safe,Arthur Allison,Shannon Pinto,False,31300,-4.894879698149474e-07,-9.789759396298947e-07
NM,NM-SD-4,D,D,Safe,Angela Olive,George Munoz,False,35810,-4.3361170898141566e-07,-8.672234179628313e-07
NM,NM-SD-5,False,D,Safe,Diamantina Storment,Leo Jaramillo,Lee Weinland,36335,-4.023361302105121e-07,-8.046722604210242e-07
NM,NM-SD-6,D,D,Safe,False,Bobby Gonzales,False,37320,-4.168449084917397e-07,-8.336898169834794e-07
NM,NM-SD-7,R,R,Safe,Pat Woods,False,False,34845,-1.7646541292451468e-08,-3.5293082584902935e-08
NM,NM-SD-8,D,D,Safe,Melissa Fryzel,Pete Campos,False,35620,-4.0986076069865485e-07,-8.197215213973097e-07
NM,NM-SD-9,False,D,Tilt,John Clark,Brandon McKenna,False,39265,-2.5593626613758247e-06,-5.118725322751649e-06
NM,NM-SD-10,R,D,Tilt,Candace Gould,Katy Duhigg,False,39695,-1.727944491797251e-06,-3.455888983594502e-06
NM,NM-SD-11,D,D,Safe,Marylinda Price,Linda Lopez,False,27425,-5.480177712666179e-07,-1.0960355425332358e-06
NM,NM-SD-12,D,D,Safe,Lisa Meyer-Hagen,Jerry Ortiz Y Pino,False,33580,-4.4768402552609887e-07,-8.953680510521977e-07
NM,NM-SD-13,D,D,Safe,Michaela Chavez,Bill Oneill,Frederick Snoy,38975,-4.0742360715023684e-07,-8.148472143004737e-07
NM,NM-SD-14,D,D,Safe,Mary Ingham,Michael Padilla,False,31550,-4.5731630019148206e-07,-9.146326003829641e-07
NM,NM-SD-15,D,D,Safe,Sandra Rausch,Daniel Ivey-Soto,False,37845,-1.7423682450428551e-06,-3.4847364900857103e-06
NM,NM-SD-16,False,D,Safe,Chelsea Flanders,Antoinette Sedillo-Lopez,False,36440,-4.187785971089541e-07,-8.375571942179082e-07
NM,NM-SD-17,D,D,Safe,Rodney Deskin,Mimi Stewart,False,29170,-5.528478814187388e-07,-1.1056957628374775e-06
NM,NM-SD-18,D,D,Lean,Ryan Chavez,Bill Tallman,Michael Cordova,39235,-2.5109575733546496e-06,-5.021915146709299e-06
NM,NM-SD-19,False,R,Safe,Gregg Schmedes,Claudia Risner,John McDivitt,41305,-6.067029055534245e-08,-1.213405811106849e-07
NM,NM-SD-20,False,False,Toss-Up,John Morton,Martin Hickey,False,39845,-1.4593095501967692e-06,-2.9186191003935384e-06
NM,NM-SD-21,R,R,Likely,Mark Moores,Athena Christodoulou,False,36345,-1.928390324593826e-07,-3.856780649187652e-07
NM,NM-SD-22,D,D,Safe,Susan Aguayo,Benny Shendo,False,34575,-4.7192182866216686e-07,-9.438436573243337e-07
NM,NM-SD-23,R,False,Toss-Up,Sander Rue,Harold Pope,False,39530,-1.145443658092174e-06,-2.290887316184348e-06
NM,NM-SD-24,D,D,Safe,Leighton Cornish,Nancy Rodriguez,Scott Milenski,34905,-4.4918618251343906e-07,-8.983723650268781e-07
NM,NM-SD-25,D,D,Safe,Ricardo Vargas,Peter Wirth,False,43470,-3.2237478369938344e-07,-6.447495673987669e-07
NM,NM-SD-26,D,D,Safe,Manuel Lardizabal,Jacob Candelaria,False,33885,-4.609381392701311e-07,-9.218762785402622e-07
NM,NM-SD-28,False,D,Safe,James Williams,Siah Correa Hemphill,False,35540,-1.8301241003770839e-06,-3.6602482007541677e-06
NM,NM-SD-29,R,R,Lean,Gregory Baca,Paul Baca,False,36055,-3.996513757830583e-07,-7.993027515661166e-07
NM,NM-SD-30,False,D,Lean,Joshua Sanchez,Pamela Cordova,False,36245,-3.1138737156700264e-06,-6.227747431340053e-06
NM,NM-SD-31,D,D,Safe,John Roberts,Joseph Cervantes,False,29130,-4.861410319335902e-07,-9.722820638671803e-07
NM,NM-SD-33,R,R,Safe,Bill Burt,Denise Lang-Browne,False,36960,-1.6783639582296228e-08,-3.3567279164592456e-08
NM,NM-SD-34,R,R,Safe,Ron Griggs,Darren Kugler,False,35810,-1.7576317739784186e-08,-3.515263547956837e-08
NM,NM-SD-35,False,R,Tilt,Crystal Diamond,Neomi Martinez-Parra,False,33605,-6.435952744059809e-07,-1.2871905488119617e-06
NM,NM-SD-36,D,D,Safe,Kimberly Skaggs,Jeff Steinborn,False,33710,-9.668849074370711e-07,-1.9337698148741422e-06
NM,NM-SD-37,D,D,Safe,David Gallus,William Soules,False,36520,-1.7505982839467057e-06,-3.5011965678934114e-06
NM,NM-SD-38,False,D,Safe,Charles Wendler,Carrie Hamblen,False,31600,-4.400927392182036e-07,-8.801854784364072e-07
NM,NM-SD-39,D,D,Lean,Joseph Tiano,Elizabeth Stefanics,False,34280,-2.892779776343321e-06,-5.785559552686642e-06
NM,NM-SD-42,R,R,Safe,Gay Kernan,False,Mayna Myers,36600,-1.6926584626986152e-08,-3.3853169253972304e-08
NM,NM-HD-4,D,D,Lean,P Duncan,Anthony Allison,False,19940,-4.940789097296339e-12,-9.881578194592677e-12
NM,NM-HD-6,D,D,Safe,Karen Chavez,Eliseo Alcon,False,22585,-1.3588680528031638e-11,-2.7177361056063276e-11
NM,NM-HD-7,R,R,Safe,Kelly Fajardo,Santos Griego,False,19900,-9.381037613387377e-14,-1.8762075226774755e-13
NM,NM-HD-8,R,R,Safe,Alonzo Baldonado,Paul Kinzelman,False,22590,-5.751302212253506e-14,-1.1502604424507012e-13
NM,NM-HD-10,False,D,Safe,Dinah Vargas,G. Andres Romero,False,18440,-1.7404015728583744e-11,-3.480803145716749e-11
NM,NM-HD-11,D,D,Safe,Adrian Trujillo,Javier Martinez,False,22765,-1.4955921917580994e-11,-2.991184383516199e-11
NM,NM-HD-12,False,D,Safe,False,Art De La Cruz,Brittney Barreras,18050,-1.882220594662254e-11,-3.764441189324508e-11
NM,NM-HD-13,D,D,Safe,Kayla Marshall,Patricia Roybal Caballero,False,18440,-1.842131482077125e-11,-3.68426296415425e-11
NM,NM-HD-15,D,D,Likely,Ali Ennenga,Day Hochman-Vigil,Ranota Banks,23775,-5.385801180035621e-12,-1.0771602360071242e-11
NM,NM-HD-16,D,D,Safe,Antoinette Taft,Antonio Maestas,False,22880,-1.4889969465747832e-11,-2.9779938931495664e-11
NM,NM-HD-17,D,D,Safe,Kimberly Kaehr-Macmillan,Deborah Armstrong,Scott Goodman,22210,-1.5165854683196756e-11,-3.033170936639351e-11
NM,NM-HD-19,D,D,Safe,Stephen Cecco,Sheryl Williams Stapleton,Mark Curtis,20845,-1.562844471891811e-11,-3.125688943783622e-11
NM,NM-HD-20,False,D,Tilt,Michael Hendricks,Meredith Dixon,False,23710,-1.7110653172114354e-12,-3.422130634422871e-12
NM,NM-HD-21,D,D,Safe,False,Debra Sarinana,Paul Mckenney,17190,-1.9393656819355343e-11,-3.8787313638710685e-11
NM,NM-HD-22,False,D,Tilt,Stefani Lord,Jessica Velasquez,False,25290,-1.3993736724948747e-12,-2.7987473449897493e-12
NM,NM-HD-23,D,D,Safe,Ellis McMath,Daymon Ely,False,24755,-1.5361550573245175e-11,-3.072310114649035e-11
NM,NM-HD-24,D,D,Safe,Amy Maloy,Elizabeth Thomson,False,23785,-1.5158239247137217e-11,-3.0316478494274435e-11
NM,NM-HD-25,D,D,Safe,Sarah Rich-Jackson,Christine Trujillo,Jocelynn Paden,23605,-1.4394789180083302e-11,-2.8789578360166604e-11
NM,NM-HD-27,False,D,Lean,Robert Godshall,Marian Matthews,False,22335,-2.3662478226826877e-12,-4.7324956453653755e-12
NM,NM-HD-28,D,D,Safe,Thomas Stull,Melanie Stansbury,Robert Vaillancourt,24190,-1.5319129645363638e-11,-3.0638259290727277e-11
NM,NM-HD-29,D,D,Safe,Adelious Stith,Joy Garratt,False,25440,-1.4890201918693613e-11,-2.9780403837387226e-11
NM,NM-HD-30,D,D,Safe,John Jones,Natalie Figueroa,Randall Sobien,22380,-1.8065096293873317e-11,-3.6130192587746635e-11
NM,NM-HD-31,R,R,Safe,William Rehm,Julie Brenning,Steven Penhall,23955,-3.929669090130261e-14,-7.859338180260522e-14
NM,NM-HD-32,D,D,Likely,J. Chandler,Candie Sweetser,False,18050,-1.7304985569510656e-11,-3.460997113902131e-11
NM,NM-HD-33,D,D,Safe,Beth Miller,Micaela Cadena,False,22220,-1.5123746005540895e-11,-3.024749201108179e-11
NM,NM-HD-34,D,D,Safe,Dawn Ladd,Raymundo Lara,False,18070,-1.7685847578108316e-11,-3.537169515621663e-11
NM,NM-HD-35,D,D,Safe,Richelle Ponder,Angelica Rubio,False,20505,-1.6629281285318598e-11,-3.3258562570637196e-11
NM,NM-HD-36,D,D,Safe,Brandi Polanco,Nathan Small,False,18145,-2.3930340348199408e-11,-4.7860680696398816e-11
NM,NM-HD-37,D,D,Safe,Isabella Solis,Joanne Ferrary,False,24100,-1.58786542941991e-11,-3.17573085883982e-11
NM,NM-HD-38,R,R,Safe,Rebecca Dow,False,William Kinney,21790,-7.854827899222983e-14,-1.5709655798445965e-13
NM,NM-HD-39,D,D,Safe,Luis Terrazas,Rodolpho Martinez,False,20975,-1.875153504693472e-11,-3.750307009386944e-11
NM,NM-HD-40,False,D,Safe,Justin Salazar-Torrez,Roger Montoya,False,21445,-1.419824847970208e-11,-2.839649695940416e-11
NM,NM-HD-42,False,D,Safe,Linda Calhoun,Kristina Ortez,False,23225,-1.3363980061464886e-11,-2.6727960122929773e-11
NM,NM-HD-43,D,D,Safe,David Hampton,Christine Chandler,False,19860,-1.8188627687321102e-11,-3.6377255374642203e-11
NM,NM-HD-44,R,R,Likely,Jane Powdrell-Culbert,Gary Tripp,Jeremy Myers,24725,-9.119441313210075e-14,-1.823888262642015e-13
NM,NM-HD-45,False,D,Safe,False,Linda Serrato,Helen Milenski,20415,-1.6570840186136415e-11,-3.314168037227283e-11
NM,NM-HD-46,D,D,Safe,Jay Groseclose,Andrea Romero,False,22980,-1.3970000503626956e-11,-2.7940001007253912e-11
NM,NM-HD-47,D,D,Safe,Glen Berlin,Brian Egolf,False,25275,-1.253659849542732e-11,-2.507319699085464e-11
NM,NM-HD-50,D,D,Safe,Christina Estrada,Matthew McQueen,Jerry Gage,22195,-1.8751975666697618e-11,-3.7503951333395236e-11
NM,NM-HD-51,R,R,Safe,Rachel Black,Jeff Swanson,False,22140,-3.029347606098298e-14,-6.058695212196596e-14
NM,NM-HD-52,D,D,Safe,John Foreman,Doreen Gallegos,False,16320,-1.970070634405019e-11,-3.940141268810038e-11
NM,NM-HD-53,D,D,Lean,Ricky Little,Willie Madrid,False,16915,-7.124483294984607e-12,-1.4248966589969214e-11
NM,NM-HD-56,R,R,Safe,Zach Cook,Laura Childress,False,20735,-3.0390620575637683e-14,-6.078124115127537e-14
NM,NM-HD-57,R,False,Toss-Up,Jason Harper,Billie Helean,False,23170,-7.216432312828758e-13,-1.4432864625657515e-12
NM,NM-HD-59,R,R,Safe,Greg Nibert,Kimble Kearns,False,22655,-2.6161364741206228e-14,-5.2322729482412456e-14
NM,NM-HD-63,R,R,Lean,Martin Zamora,Randal Brown,False,17730,-5.936171693088355e-13,-1.187234338617671e-12
NM,NM-HD-65,D,D,Safe,Phillip Salazar,Derrick Lente,False,19950,-1.580208186524601e-11,-3.160416373049202e-11
NM,NM-HD-68,D,D,Safe,Giovanni Coppola,Karen Bash,False,22815,-1.7713788769135874e-11,-3.542757753827175e-11
NM,NM-HD-69,D,D,Safe,Roy Ryan,Harry Garcia,False,21440,-1.43301030763876e-11,-2.86602061527752e-11
NM,NM-HD-70,False,D,Safe,Nathan Dial,Ambrose Castellano,False,21950,-1.4516977897560679e-11,-2.9033955795121358e-11
NV,NV-SD-4,False,D,Safe,Esper M. Hickman,Dina Neal,False,69995,-9.539062999983083e-07,-2.861718899994925e-06
NV,NV-SD-5,False,D,Tilt,Carrie Buck,Kristee Watson,Tim Hagan,101325,-8.358114123706989e-07,-2.5074342371120967e-06
NV,NV-SD-6,D,D,Lean,April Becker,Nicole Cannizzaro,False,98830,-1.0353115311983324e-06,-3.1059345935949972e-06
NV,NV-SD-11,D,D,Safe,Joshua Dowden,Dallas Harris,False,92870,-1.4752971980863672e-06,-4.4258915942591015e-06
NV,NV-SD-15,R,R,Lean,Heidi S. Gansert,Wendy Jauregui-Jackins,Catana Barnes,98670,-1.556176868824921e-07,-4.6685306064747634e-07
NV,NV-SD-18,R,R,Likely,Scott Hammond,Elizabeth Becker,False,106205,-6.741126495034278e-08,-2.0223379485102833e-07
NV,NV-SD-19,False,R,Safe,Pete Goicoechea,False,Tiffany Seeback,104555,-9.401299523592588e-09,-2.8203898570777763e-08
NV,NV-HD-2,False,False,Toss-Up,Heidi Kasama,Radhika Kunnel,Garrett LeDuff,49870,-2.5118180719402305e-08,-7.535454215820692e-08
NV,NV-HD-4,D,D,Lean,"McArthur, Richard",Connie Munk,False,56215,-1.0346154332048496e-07,-3.103846299614549e-07
NV,NV-HD-5,D,D,Safe,Mack Miller,Brittney Miller,False,45975,-2.6573270907846724e-07,-7.971981272354017e-07
NV,NV-HD-6,False,D,Safe,Katie Duncan,Shondra Summers-Armstrong,False,29385,-1.3339990067619267e-07,-4.00199702028578e-07
NV,NV-HD-7,False,D,Safe,Tony Palmer,Cameron Miller,False,40610,-9.241344322251378e-08,-2.7724032966754136e-07
NV,NV-HD-8,D,D,Safe,Eddie Facey,Jason Frierson,False,49410,-1.5401937574280322e-07,-4.6205812722840967e-07
NV,NV-HD-9,D,D,Safe,Barbara Altman,Steve Yeager,False,55415,-2.1586107159903e-07,-6.4758321479709e-07
NV,NV-HD-10,D,D,Safe,Chris Hisgen,Rochelle Nguyen,Jonathan Friedrich,38240,-9.875983562890324e-08,-2.9627950688670973e-07
NV,NV-HD-11,FALSE,D,Safe,Eric Krattiger,Beatrice Duran,False,27070,-1.5746445713657464e-07,-4.7239337140972393e-07
NV,NV-HD-12,D,D,Safe,Jeremy Graves,Susan Martinez,John Cardiff Gerhardt,48245,-2.4280918114495675e-07,-7.284275434348703e-07
NV,NV-HD-14,D,D,Safe,False,Maggie Carlton,Robert Wayerski,36335,-1.1085710707216256e-07,-3.325713212164877e-07
NV,NV-HD-15,D,D,Safe,Stan Vaughan,Howard Watts III,False,38160,-1.0552555577796052e-07,-3.1657666733388157e-07
NV,NV-HD-16,False,D,Safe,Reyna Sajdak,Cecelia González,False,37405,-1.0911437399625801e-07,-3.27343121988774e-07
NV,NV-HD-17,False,D,Safe,Jack Polcyn,Claire Thomas,False,48885,-6.651365333336379e-08,-1.9954096000009136e-07
NV,NV-HD-18,False,D,Safe,Heather Florian,Venicia Considine,False,44940,-8.101456171541455e-08,-2.4304368514624364e-07
NV,NV-HD-21,False,D,Safe,Cherlyn Arrington,Elaine Marzola,False,48950,-2.5186634365452487e-07,-7.555990309635746e-07
NV,NV-HD-23,R,R,Safe,Glen Leavitt,Brent Foutz,Bill Hoge,57880,-8.118972005116687e-10,-2.435691601535006e-09
NV,NV-HD-26,R,R,Safe,Lisa Krasner,Dale Conner,False,51050,-1.0252008322136907e-09,-3.0756024966410722e-09
NV,NV-HD-27,D,D,Safe,Barb Hawn,Teresa Benitez-Thompson,False,46345,-6.4464759946814e-08,-1.93394279840442e-07
NV,NV-HD-28,D,D,Safe,False,Edgar Flores,Natasha Bousley,28515,-1.4247626064882446e-07,-4.274287819464734e-07
NV,NV-HD-29,D,D,Lean,Steven Delisle,Lesley Cohen,Bruce Newman,52370,-1.4441472255544152e-07,-4.3324416766632456e-07
NV,NV-HD-30,False,D,Safe,Randy Moff,Natha Anderson,Charlene Young,45215,-2.4835787521167163e-07,-7.450736256350149e-07
NV,NV-HD-31,D,D,Lean,Jill Dickman,Skip Daly,False,50395,-1.6506262973461913e-07,-4.951878892038574e-07
NV,NV-HD-32,False,R,Safe,Alexis Hansen,Paula Povilaitis,False,47415,-1.4375439883612673e-09,-4.312631965083802e-09
NV,NV-HD-34,D,D,Safe,Jay Thomas Carlson,Shannon Bilbray-Axelrod,False,45710,-2.2143646346770018e-07,-6.643093904031006e-07
NV,NV-HD-35,D,D,Safe,Jaylon Calhoun,Michelle Gorelow,Phil Paleracio,59370,-1.9689253884756786e-07,-5.906776165427036e-07
NV,NV-HD-37,D,D,Tilt,Andy Matthews,Shea Backus,False,53120,-7.176248888185466e-08,-2.1528746664556397e-07
NV,NV-HD-39,R,R,Safe,Jim Wheeler,Deborah Chang,Dave Jones,51260,-1.272332040072599e-09,-3.816996120217797e-09
NV,NV-HD-40,R,R,Safe,Philip O'Neill,Sena Loyd,False,47740,-2.8588861226280793e-09,-8.576658367884238e-09
NV,NV-HD-41,D,D,Safe,Erika Smith,Sandra Jauregui,Victoria DaCosta,56140,-2.01440042948281e-07,-6.04320128844843e-07
NV,NV-HD-42,False,D,Safe,False,Alexander Assefa,"Liz Delsignore, SM Zaidi",43460,-1.0581040446946965e-07,-3.1743121340840896e-07
OK,OK-SD-3,False,R,Safe,Blake Cowboy Stephens,Dyllon Fite,False,58005,0.0,0.0
OK,OK-SD-5,False,R,Safe,George Burns,Randy Coleman,False,56895,0.0,0.0
OK,OK-SD-7,False,R,Safe,Warren Hamilton,Jerry L. Donathan,False,57725,0.0,0.0
OK,OK-SD-9,R,R,Likely,DeWayne Pemberton,Jack Reavis,False,57770,0.0,0.0
OK,OK-SD-15,R,R,Likely,Rob Standridge,Alex Scott,False,65240,0.0,0.0
OK,OK-SD-17,False,R,Safe,Shane Jett,False,Greg Sadler,63135,0.0,0.0
OK,OK-SD-21,R,R,Safe,Tom J. Dugger,Rick Dunham,False,61540,0.0,0.0
OK,OK-SD-35,False,False,Toss-Up,Cheryl Baber,Jo Anna Dossett,False,56985,0.0,0.0
OK,OK-SD-37,D,R,Lean,Cody Rogers,Allison Ikley-Freeman,False,60025,0.0,0.0
OK,OK-SD-39,R,R,Tilt,Dave Rader,Shawna Mott-Wright,False,61040,0.0,0.0
OK,OK-SD-43,False,R,Safe,Jessica Garvin,Terri Reimer,False,60770,0.0,0.0
OK,OK-SD-45,R,R,Safe,Paul Rosino,Jennifer Wilkinson,False,61340,0.0,0.0
OK,OK-SD-47,R,R,Likely,Greg Treat,Andrea Stone,False,67255,0.0,0.0
OK,OK-HD-3,False,R,Likely,Rick West,Mike Sullivan,False,27470,0.0,0.0
OK,OK-HD-4,D,R,Tilt,Bob Ed Culver,Matt Meredith,False,28605,0.0,0.0
OK,OK-HD-11,False,R,Safe,Wendi Stearman,Emilie Tindle,False,28945,0.0,0.0
OK,OK-HD-23,R,R,Safe,Terry O'Donnell,Susan Carle Young,False,23625,0.0,0.0
OK,OK-HD-24,R,R,Lean,Logan Phillips,Steve Kouplen,False,27790,0.0,0.0
OK,OK-HD-26,False,R,Safe,Dell Kerbs,Bryce Barfield,False,29105,0.0,0.0
OK,OK-HD-28,False,R,Safe,Danny Williams,Yasminda Choate,False,28005,0.0,0.0
OK,OK-HD-29,R,R,Safe,Kyle Hilbert,Rick Parris,False,28845,0.0,0.0
OK,OK-HD-30,R,R,Safe,Mark Lawson,Chuck Threadgill,False,28685,0.0,0.0
OK,OK-HD-34,D,D,Lean,Aaron Means,Trish Ranson,False,31060,0.0,0.0
OK,OK-HD-43,R,R,Safe,Jay Steagall,False,Cassie Kinet,31105,0.0,0.0
OK,OK-HD-45,D,D,Likely,Phillip Hillian,Merleyn Bell,False,30450,0.0,0.0
OK,OK-HD-46,D,D,Lean,Nancy Sangirardi,Jacob Rosecrants,False,30810,0.0,0.0
OK,OK-HD-55,R,R,Safe,Todd Russ,Austin Gipson-Black,False,26890,0.0,0.0
OK,OK-HD-56,False,R,Lean,Dick Lowe,Craig Parham,False,27380,0.0,0.0
OK,OK-HD-57,False,R,Safe,Anthony Moore,Juan Garcia,False,28435,0.0,0.0
OK,OK-HD-62,R,False,Toss-Up,Daniel Pae,Larry Bush,False,27705,0.0,0.0
OK,OK-HD-64,R,R,Tilt,Rande Worthen,Kyle Emmett Meraz,False,25910,0.0,0.0
OK,OK-HD-65,R,R,Safe,Toni Hasenbeck,Jennifer Kerstetter,False,27435,0.0,0.0
OK,OK-HD-66,R,R,Safe,Jadine Nollan,Greg Laird,False,28120,0.0,0.0
OK,OK-HD-68,R,R,Safe,Lonnie Sims,Michael Ross,False,29245,0.0,0.0
OK,OK-HD-71,D,D,Likely,Mike Masters,Denise Brewer,False,26375,0.0,0.0
OK,OK-HD-78,D,D,Safe,Paul Royse,Meloyde Blancett,False,27935,0.0,0.0
OK,OK-HD-79,D,D,Tilt,Margie Alfonso,Melissa Provenzano,False,28990,0.0,0.0
OK,OK-HD-81,R,R,Safe,Mike Osburn,Jacob Baccus,False,28625,0.0,0.0
OK,OK-HD-83,D,D,Tilt,Eric Roberts,Chelsey Branham,False,30180,0.0,0.0
OK,OK-HD-85,D,D,Safe,Bill Robinson,Cyndi Munson,False,29615,0.0,0.0
OK,OK-HD-87,D,D,Safe,Valerie Walker,Collin Walke,False,27070,0.0,0.0
OK,OK-HD-88,False,D,Safe,Kelly Barlean,Mauree Turner,False,26680,0.0,0.0
OK,OK-HD-89,False,D,Safe,John Hutton,Jose Cruz,False,14185,0.0,0.0
OK,OK-HD-90,R,R,Safe,Jon Echols,Wayne Hughes,False,25730,0.0,0.0
OK,OK-HD-93,D,D,Safe,Mike Christian,Mickey Dollens,False,22195,0.0,0.0
OK,OK-HD-94,D,D,Safe,Lauren Rodebush,Andy Fugate,False,27615,0.0,0.0
OK,OK-HD-95,D,D,Tilt,Max Wolfley,Kelly Albright,False,28715,0.0,0.0
OK,OK-HD-97,D,D,Safe,Ben M. Janloo,Jason Lowe,False,28560,0.0,0.0
OK,OK-HD-100,R,R,Likely,Marilyn Stark,Summer Wesley,False,28425,0.0,0.0
OK,OK-HD-101,R,R,Safe,Robert Manger,Madeline Scott,A.J. Bailey,30030,0.0,0.0
OR,OR-SD-1,R,R,Safe,Dallas Heard,Kat Stone,False,104550,0.0,0.0
OR,OR-SD-2,False,R,Safe,Art Robinson,Jerry Allen,False,102495,0.0,0.0
OR,OR-SD-5,False,R,Tilt,Dick Anderson,Melissa Cribbins,False,103145,0.0,0.0
OR,OR-SD-9,R,R,Safe,Fred Girod,Jim Hinsvark,False,97735,0.0,0.0
OR,OR-SD-10,R,False,Toss-Up,Denyc Boles,Deb Patterson,False,99000,0.0,0.0
OR,OR-SD-12,R,R,Safe,Brian J. Boquist,Bernadette Hansen,False,99925,0.0,0.0
OR,OR-SD-14,False,D,Safe,Harmony Mulkey,Kate Lieber,False,95135,0.0,0.0
OR,OR-SD-25,False,D,Safe,Justin Hwang,Chris Gorsek,False,86950,0.0,0.0
OR,OR-SD-27,R,R,Lean,Tim Knopp,Eileen Kiely,False,112410,0.0,0.0
OR,OR-SD-28,R,R,Safe,Dennis Linthicum,Hugh Palcic,False,101240,0.0,0.0
OR,OR-SD-29,R,R,Safe,Bill Hansell,Mildred O'Callaghan,False,88235,0.0,0.0
OR,OR-SD-30,R,R,Safe,Lynn Findley,Carina Miller,False,95145,0.0,0.0
OR,OR-HD-1,R,R,Safe,David Brock Smith,Calla Felicity,False,54150,-5.63371282437386e-09,-2.81685641218693e-08
OR,OR-HD-2,R,R,Safe,Gary Leif,Charles Lee,False,50405,-5.1746179962480765e-09,-2.5873089981240383e-08
OR,OR-HD-3,False,R,Safe,Lily Morgan,Jerry Morgan,False,51810,-7.706661652590041e-09,-3.8533308262950206e-08
OR,OR-HD-4,R,R,Safe,Duane Stark,Mary Middleton,False,50685,-5.220648554085661e-09,-2.6103242770428303e-08
OR,OR-HD-5,D,D,Safe,Sandra Abercrombie,Pam Marsh,False,52200,-1.249619901427107e-07,-6.248099507135535e-07
OR,OR-HD-6,False,R,Likely,Kim Wallan,Alberto Enriquez,False,48875,-5.26806261773316e-08,-2.63403130886658e-07
OR,OR-HD-7,R,R,Safe,Cedric Hayden,Jerry Samaniego,False,52355,-5.474636504548824e-09,-2.7373182522744122e-08
OR,OR-HD-8,D,D,Safe,Timothy Aldal,Paul Holvey,False,54050,-1.1734392968074103e-07,-5.867196484037052e-07
